account_id,post_id,Category,Page,Post URL,Date Published,Post Type,Rating,Debate,share_count,reaction_count,comment_count
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283162585058905,9/20/2016,video,mostly true,,71,833,339
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283178915057272,9/20/2016,link,mostly true,,7,76,62
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283194735055690,9/20/2016,video,mostly true,,308,1560,568
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283214285053735,9/20/2016,video,mostly true,,513,1628,1515
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283237355051428,9/20/2016,link,mostly true,,31,455,227
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283262835048880,9/20/2016,link,mostly true,,183,654,258
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283288858379611,9/20/2016,link,mostly true,,231,1224,549
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283316031710227,9/20/2016,link,mostly true,,15,169,100
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283341205041043,9/20/2016,link,mostly true,,43,293,248
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283366795038484,9/20/2016,link,mostly true,,187,596,402
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283377408370756,9/20/2016,video,mostly true,,111,529,583
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283381595037004,9/20/2016,link,mostly true,,651,1418,558
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283398388368658,9/20/2016,link,mostly true,,23,363,147
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283410755034088,9/20/2016,link,mostly true,,29,68,23
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283424528366044,9/20/2016,link,mostly true,,288,2459,587
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283436318364865,9/20/2016,link,mostly true,,20,164,87
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283448885030275,9/20/2016,link,mostly true,,37,254,198
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283456028362894,9/20/2016,link,mostly true,,96,352,122
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283466808361816,9/20/2016,link,mostly true,,127,1015,260
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283484068360090,9/20/2016,link,mostly true,,41,340,533
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283495701692260,9/20/2016,link,mostly true,,14,56,48
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283507681691062,9/20/2016,link,mostly true,,5,39,47
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283552648353232,9/20/2016,link,mostly true,,75,285,187
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283593158349181,9/20/2016,link,mostly true,,150,208,177
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283615991680231,9/20/2016,link,mostly true,,71,436,433
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283646498343847,9/20/2016,link,mostly true,,16,211,123
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283655648342932,9/20/2016,link,mostly true,,59,371,292
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283665621675268,9/20/2016,link,mostly true,,14,169,88
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283675641674266,9/20/2016,link,mostly true,,222,602,351
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283687831673047,9/20/2016,link,mostly true,,16,67,53
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283702825004881,9/20/2016,link,mostly true,,9,50,39
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283703708338126,9/20/2016,link,mostly true,,21,112,129
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283714945003669,9/20/2016,link,mostly true,,10,44,30
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283726711669159,9/20/2016,link,mostly true,,18,192,210
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283737188334778,9/20/2016,link,mostly true,,260,1042,768
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283746471667183,9/20/2016,link,mostly true,,25,174,88
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283760908332406,9/20/2016,link,mostly true,,11,60,70
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283845758323921,9/20/2016,link,mostly true,,56,184,224
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283904064984757,9/21/2016,link,mostly true,,64,250,140
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1283950938313403,9/21/2016,link,mostly true,,17,88,56
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284002751641555,9/21/2016,link,mostly true,,46,259,126
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284049991636831,9/21/2016,link,mostly true,,53,374,138
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284072898301207,9/21/2016,link,mostly true,,63,313,138
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284090981632732,9/21/2016,link,mostly true,,7,93,80
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284107788297718,9/21/2016,link,mostly true,,115,775,544
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284138178294679,9/21/2016,link,mostly true,,27,620,236
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284184664956697,9/21/2016,link,mostly true,,5,37,35
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284209241620906,9/21/2016,video,mostly true,,56,386,293
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284230444952119,9/21/2016,video,mostly true,,148,691,1333
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284251748283322,9/21/2016,link,mostly true,,734,2447,399
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284270141614816,9/21/2016,link,mostly true,,36,283,95
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284280401613790,9/21/2016,link,mostly true,,615,2711,704
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284309848277512,9/21/2016,link,mostly true,,9,79,46
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284337051608125,9/21/2016,link,mostly true,,57,326,247
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284361938272303,9/21/2016,link,mostly true,,153,505,415
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284384514936712,9/21/2016,link,mostly true,,91,661,290
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284409618267535,9/21/2016,link,mostly true,,53,211,191
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284425191599311,9/21/2016,link,mostly true,,6,136,105
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284435091598321,9/21/2016,link,mostly true,,43,352,271
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284469454928218,9/21/2016,link,mostly true,,15,85,60
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284470298261467,9/21/2016,link,mostly true,,67,525,386
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284507951591035,9/21/2016,link,mostly true,,52,220,200
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284516668256830,9/21/2016,link,mostly true,,206,1860,656
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284521911589639,9/21/2016,link,mostly true,,11,83,37
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284522954922868,9/21/2016,video,mostly true,,,475,252
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284530981588732,9/21/2016,video,mostly true,,91,430,375
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284539884921175,9/21/2016,link,mostly true,,100,397,269
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284556298252867,9/21/2016,link,mostly true,,33,273,203
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284571788251318,9/21/2016,link,mostly true,,35,463,243
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284577521584078,9/21/2016,video,mostly true,,218,749,713
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284598968248600,9/21/2016,link,mostly true,,187,2369,477
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284618111580019,9/21/2016,link,mostly true,,75,819,760
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284636768244820,9/21/2016,link,mostly true,,21,464,188
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284667821575048,9/21/2016,link,mostly true,,9,46,34
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284694994905664,9/21/2016,link,mostly true,,127,167,81
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284720001569830,9/21/2016,link,mostly true,,79,604,256
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284738988234598,9/21/2016,link,mostly true,,8,51,36
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284761268232370,9/21/2016,link,mostly true,,217,2790,349
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284770391564791,9/21/2016,link,mostly true,,537,1723,440
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284779834897180,9/21/2016,link,mostly true,,152,431,276
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284795924895571,9/21/2016,link,mostly true,,53,299,262
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284802821561548,9/21/2016,link,mostly true,,18,100,122
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284813001560530,9/21/2016,link,mostly true,,87,459,132
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284828394892324,9/21/2016,link,mostly true,,209,2033,500
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284839921557838,9/21/2016,link,mostly true,,279,2409,537
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284860918222405,9/21/2016,link,mostly true,,21,307,218
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284875161554314,9/21/2016,link,mostly true,,31,377,103
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284896004885563,9/21/2016,link,mostly true,,27,177,98
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284917638216733,9/21/2016,link,mostly true,,13,57,45
2.19E+14,1.28E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1284958608212636,9/22/2016,link,mostly true,,26,66,80
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285012294873934,9/22/2016,link,mostly true,,29,171,72
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285066028201894,9/22/2016,link,mostly true,,16,73,62
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285114678197029,9/22/2016,link,mostly true,,128,392,96
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285166408191856,9/22/2016,link,mostly true,,38,171,72
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285188088189688,9/22/2016,link,mostly true,,39,143,103
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285203954854768,9/22/2016,photo,mostly true,,8,50,21
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285209071520923,9/22/2016,link,mostly true,,8,529,196
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285224471519383,9/22/2016,link,mostly true,,315,1499,361
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285240618184435,9/22/2016,video,mostly true,,271,1234,387
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285250141516816,9/22/2016,link,mostly true,,10,77,64
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285274428181054,9/22/2016,link,mostly true,yes,110,513,191
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285283804846783,9/22/2016,link,mostly true,,6,45,30
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285299968178500,9/22/2016,link,mostly true,,11,140,150
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285323381509492,9/22/2016,link,mostly true,,136,685,208
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285327341509096,9/22/2016,link,mostly true,,25,121,111
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285330201508810,9/22/2016,link,mostly true,,619,3588,187
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285330611508769,9/22/2016,link,mostly true,,55,353,171
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285349598173537,9/22/2016,link,mostly true,,20,181,182
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285357341506096,9/22/2016,link,mostly true,,133,802,541
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285360621505768,9/22/2016,link,mostly true,,27,426,108
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285386531503177,9/22/2016,link,mostly true,,6,48,88
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285415944833569,9/22/2016,link,mostly true,,99,413,194
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285466798161817,9/22/2016,link,mostly true,,23,80,110
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285490121492818,9/22/2016,video,mostly true,,185,1039,756
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285516921490138,9/22/2016,link,mostly true,,14,111,174
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285544454820718,9/22/2016,link,mostly true,,129,764,403
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285567801485050,9/22/2016,link,mostly true,,14,136,59
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285589471482883,9/22/2016,link,mostly true,,26,152,203
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285595641482266,9/22/2016,video,mostly true,,74,703,976
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285631884811975,9/22/2016,link,mostly true,,25,231,178
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285635054811658,9/22/2016,video,mostly true,,143,1599,1732
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285657511476079,9/22/2016,link,mostly true,,17,98,160
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285681728140324,9/22/2016,link,mostly true,,24,286,177
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285705561471274,9/22/2016,link,mostly true,,218,1016,411
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285711234804040,9/22/2016,link,mostly true,,7,41,18
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285711464804017,9/22/2016,video,mostly true,,31,139,58
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285725348135962,9/22/2016,link,mostly true,,17,100,74
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285727238135773,9/22/2016,link,mostly true,,25,206,103
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285738474801316,9/22/2016,link,mostly true,,7,52,65
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285748874800276,9/22/2016,link,mostly true,,109,564,396
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285756448132852,9/22/2016,link,mostly true,,24,238,88
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285776904797473,9/22/2016,link,mostly true,,21,123,82
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285791588129338,9/22/2016,link,mostly true,,15,77,59
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285799771461853,9/22/2016,link,mostly true,,32,87,51
2.19E+14,1.29E+15,mainstream,CNN Politics,https://www.facebook.com/cnnpolitics/posts/1285805834794580,9/22/2016,link,mostly true,,6,50,55
